22-Feb-2007 17:29:53, ATHENA, [main], INFO, Root Directory: /models/tlumip
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field Occupation
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        1  1_ManPro                                            1326
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        2  1a_Health                                            184
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        3  2_PstSec                                              28
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        4  3_OthTchr                                            340
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        5  4_OthP&T                                            1169
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        6  5_RetSls                                             501
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        7  6_OthR&C                                            1471
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        8  7_NonOfc                                            5196
22-Feb-2007 17:36:02, ATHENA, [main], INFO,           Total                                              10215



22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency Report table: NV Households by Income/Household Size categories for all PUMS households
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        0  HH0to5k1to2                                          687
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        1  HH0to5k3plus                                          84
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        2  HH5to10k1to2                                         484
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        3  HH5to10k3plus                                        100
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        4  HH10to15k1to2                                        475
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        5  HH10to15k3plus                                       164
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        6  HH15to20k1to2                                        440
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        7  HH15to20k3plus                                       214
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        8  HH20to30k1to2                                        851
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        9  HH20to30k3plus                                       520
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       10  HH30to40k1to2                                        611
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       11  HH30to40k3plus                                       651
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       12  HH40to50k1to2                                        455
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       13  HH40to50k3plus                                       574
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       14  HH50to70k1to2                                        443
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       15  HH50to70k3plus                                       648
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       16  HH70kUp1to2                                          286
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       17  HH70kUp3plus                                         466
22-Feb-2007 17:36:02, ATHENA, [main], INFO,           Total                                               8153



22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency Report table: NV Households by Workers categories for all PUMS households
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        0  0                                                   1914
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        1  1                                                   2949
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        2  2                                                   2750
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        3  3                                                    435
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        4  4                                                     75
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        5  5                                                     21
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        6  6                                                      7
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        7  7                                                      2
22-Feb-2007 17:36:02, ATHENA, [main], INFO,           Total                                               8153



22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency Report table: NV Employed Persons by ED Industry categories for all Weighted PUMS households
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field Industry
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        1  ACCOMMODATIONS                                      7398
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        2  AGRICULTURE AND MINING                             16509
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        3  COMMUNICATIONS AND UTILITIES                        4333
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        4  CONSTRUCTION                                       14299
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        5  ELECTRONICS AND INSTRUMENTS-Light Industry          1598
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        6  FIRE BUSINESS AND PROFESSIONAL SERVICES            16272
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        7  FOOD PRODUCTS-Heavy Industry                         524
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        8  FOOD PRODUCTS-Light Industry                         225
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        9  FORESTRY AND LOGGING                                 359
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       10  GOVERNMENT ADMINISTRATION                          11072
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       11  HEALTH SERVICES-Hospital                            4481
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       12  HEALTH SERVICES-Institutional                        732
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       13  HEALTH SERVICES-Office                              3346
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       14  HIGHER EDUCATION                                    1333
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       15  HOMEBASED SERVICES                                   626
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       16  LOWER EDUCATION                                     7965
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       17  LUMBER AND WOOD PRODUCTS-Heavy Industry              175
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       18  OTHER DURABLES-Heavy Industry                       5801
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       19  OTHER DURABLES-Light Industry                       2462
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       20  OTHER NON-DURABLES-Heavy Industry                   1721
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       21  OTHER NON-DURABLES-Light Industry                   1759
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       22  PERSONAL AND OTHER SERVICES AND AMUSEMENTS         20043
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       23  PULP AND PAPER-Heavy Industry                        210
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       24  RETAIL TRADE                                       24165
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       25  TRANSPORT                                           6582
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       26  WHOLESALE TRADE                                     5007
22-Feb-2007 17:36:02, ATHENA, [main], INFO,           Total                                             158997



22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency Report table: NV Employed Persons by Occupation categories for all Weighted PUMS households
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field Occupation
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        1  1_ManPro                                           21520
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        2  1a_Health                                           2993
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        3  2_PstSec                                             514
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        4  3_OthTchr                                           5097
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        5  4_OthP&T                                           19604
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        6  5_RetSls                                            7693
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        7  6_OthR&C                                           23741
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        8  7_NonOfc                                           77835
22-Feb-2007 17:36:02, ATHENA, [main], INFO,           Total                                             158997



22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency Report table: NV Households by Income/Household Size categories for all Weighted PUMS employed households
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        0  HH0to5k1to2                                         1154
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        1  HH0to5k3plus                                         657
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        2  HH5to10k1to2                                        2055
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        3  HH5to10k3plus                                        785
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        4  HH10to15k1to2                                       3952
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        5  HH10to15k3plus                                      1863
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        6  HH15to20k1to2                                       4697
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        7  HH15to20k3plus                                      2776
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        8  HH20to30k1to2                                      10531
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        9  HH20to30k3plus                                      6918
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       10  HH30to40k1to2                                       8391
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       11  HH30to40k3plus                                      9676
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       12  HH40to50k1to2                                       6649
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       13  HH40to50k3plus                                      8262
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       14  HH50to70k1to2                                       6381
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       15  HH50to70k3plus                                      9574
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       16  HH70kUp1to2                                         4377
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       17  HH70kUp3plus                                        7637
22-Feb-2007 17:36:02, ATHENA, [main], INFO,           Total                                              96335



22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency Report table: NV Households by Income/Household Size categories for all Weighted PUMS unemployed households
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        0  HH0to5k1to2                                         2512
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        1  HH0to5k3plus                                         530
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        2  HH5to10k1to2                                        5361
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        3  HH5to10k3plus                                        465
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        4  HH10to15k1to2                                       3935
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        5  HH10to15k3plus                                       188
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        6  HH15to20k1to2                                       2631
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        7  HH15to20k3plus                                       300
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        8  HH20to30k1to2                                       3676
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        9  HH20to30k3plus                                       537
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       10  HH30to40k1to2                                       1477
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       11  HH30to40k3plus                                       168
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       12  HH40to50k1to2                                       1007
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       13  HH40to50k3plus                                       136
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       14  HH50to70k1to2                                        926
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       15  HH50to70k3plus                                       167
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       16  HH70kUp1to2                                          536
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       17  HH70kUp3plus                                         117
22-Feb-2007 17:36:02, ATHENA, [main], INFO,           Total                                              24669



22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency Report table: NV Households by Workers categories for all Weighted PUMS employed households
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        1  1                                                  44445
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        2  2                                                  43447
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        3  3                                                   6809
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        4  4                                                   1151
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        5  5                                                    308
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        6  6                                                    138
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        7  7                                                     37
22-Feb-2007 17:36:02, ATHENA, [main], INFO,           Total                                              96335



22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency Report table: NV Households by Workers categories for all Weighted PUMS unemployed households
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        0  0                                                  24669
22-Feb-2007 17:36:02, ATHENA, [main], INFO,           Total                                              24669



22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency Report table: CA Employed Persons by ED Industry categories for all households in final sample
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field Industry
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        1  ACCOMMODATIONS                                      2679
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        2  AGRICULTURE AND MINING                             14710
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        3  COMMUNICATIONS AND UTILITIES                        3067
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        4  CONSTRUCTION                                       10843
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        5  ELECTRONICS AND INSTRUMENTS-Light Industry           335
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        6  FIRE BUSINESS AND PROFESSIONAL SERVICES            11054
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        7  FOOD PRODUCTS-Heavy Industry                         797
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        8  FOOD PRODUCTS-Light Industry                         922
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        9  FORESTRY AND LOGGING                                2479
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       10  GOVERNMENT ADMINISTRATION                          12143
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       11  HEALTH SERVICES-Hospital                            3976
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       12  HEALTH SERVICES-Institutional                        873
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       13  HEALTH SERVICES-Office                              5431
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       14  HIGHER EDUCATION                                    3588
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       15  HOMEBASED SERVICES                                  1866
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       16  LOWER EDUCATION                                     9740
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       17  LUMBER AND WOOD PRODUCTS-Heavy Industry             7784
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       18  OTHER DURABLES-Heavy Industry                       1765
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       19  OTHER DURABLES-Light Industry                        942
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       20  OTHER NON-DURABLES-Heavy Industry                    637
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       21  OTHER NON-DURABLES-Light Industry                   1745
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       22  PERSONAL AND OTHER SERVICES AND AMUSEMENTS         22284
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       23  PULP AND PAPER-Heavy Industry                       1760
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       24  RETAIL TRADE                                       31620
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       25  TRANSPORT                                           5912
22-Feb-2007 17:36:02, ATHENA, [main], INFO,       26  WHOLESALE TRADE                                     6264
22-Feb-2007 17:36:02, ATHENA, [main], INFO,           Total                                             165216



22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency Report table: CA Employed Persons by Occupation categories for all households in final sample
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field Occupation
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        1  1_ManPro                                           17768
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        2  1a_Health                                           3403
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        3  2_PstSec                                            1259
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        4  3_OthTchr                                           6655
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        5  4_OthP&T                                           18495
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        6  5_RetSls                                            9573
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        7  6_OthR&C                                           22815
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        8  7_NonOfc                                           85248
22-Feb-2007 17:36:02, ATHENA, [main], INFO,           Total                                             165216



22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency Report table: CA Households by Income/Household Size categories for all employed households in final sample
22-Feb-2007 17:36:02, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:36:02, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        0  HH0to5k1to2                                         2135
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        1  HH0to5k3plus                                         738
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        2  HH5to10k1to2                                        4458
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        3  HH5to10k3plus                                       2174
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        4  HH10to15k1to2                                       5794
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        5  HH10to15k3plus                                      4309
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        6  HH15to20k1to2                                       5723
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        7  HH15to20k3plus                                      5106
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        8  HH20to30k1to2                                      10564
22-Feb-2007 17:36:02, ATHENA, [main], INFO,        9  HH20to30k3plus                                     11737
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       10  HH30to40k1to2                                       8063
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       11  HH30to40k3plus                                     10702
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       12  HH40to50k1to2                                       5119
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       13  HH40to50k3plus                                      7670
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       14  HH50to70k1to2                                       4939
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       15  HH50to70k3plus                                      8516
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       16  HH70kUp1to2                                         3650
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       17  HH70kUp3plus                                        4720
22-Feb-2007 17:36:03, ATHENA, [main], INFO,           Total                                             106117



22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency Report table: CA Households by Income/Household Size categories for all unemployed households in final sample
22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:36:03, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        0  HH0to5k1to2                                         4363
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        1  HH0to5k3plus                                         557
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        2  HH5to10k1to2                                       14636
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        3  HH5to10k3plus                                       2557
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        4  HH10to15k1to2                                       8198
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        5  HH10to15k3plus                                      1642
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        6  HH15to20k1to2                                       6306
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        7  HH15to20k3plus                                      1769
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        8  HH20to30k1to2                                       6810
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        9  HH20to30k3plus                                      1762
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       10  HH30to40k1to2                                       2938
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       11  HH30to40k3plus                                       680
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       12  HH40to50k1to2                                       1599
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       13  HH40to50k3plus                                       340
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       14  HH50to70k1to2                                       1268
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       15  HH50to70k3plus                                       185
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       16  HH70kUp1to2                                          678
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       17  HH70kUp3plus                                         192
22-Feb-2007 17:36:03, ATHENA, [main], INFO,           Total                                              56480



22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency Report table: CA Households by Workers categories for all employed households in final sample
22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:36:03, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        1  1                                                  56020
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        2  2                                                  42920
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        3  3                                                   5747
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        4  4                                                   1137
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        5  5                                                    200
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        6  6                                                     84
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        7  7                                                      9
22-Feb-2007 17:36:03, ATHENA, [main], INFO,           Total                                             106117



22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency Report table: CA Households by Workers categories for all unemployed households in final sample
22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:36:03, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        0  0                                                  56480
22-Feb-2007 17:36:03, ATHENA, [main], INFO,           Total                                              56480



22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency Report table: CA Employed Persons by ED Industry categories for all PUMS households
22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency for field Industry
22-Feb-2007 17:36:03, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        1  ACCOMMODATIONS                                       220
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        2  AGRICULTURE AND MINING                               815
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        3  COMMUNICATIONS AND UTILITIES                         289
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        4  CONSTRUCTION                                         753
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        5  ELECTRONICS AND INSTRUMENTS-Light Industry             9
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        6  FIRE BUSINESS AND PROFESSIONAL SERVICES              959
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        7  FOOD PRODUCTS-Heavy Industry                          35
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        8  FOOD PRODUCTS-Light Industry                          52
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        9  FORESTRY AND LOGGING                                 456
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       10  GOVERNMENT ADMINISTRATION                            712
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       11  HEALTH SERVICES-Hospital                             409
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       12  HEALTH SERVICES-Institutional                         62
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       13  HEALTH SERVICES-Office                               341
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       14  HIGHER EDUCATION                                     224
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       15  HOMEBASED SERVICES                                    81
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       16  LOWER EDUCATION                                      815
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       17  LUMBER AND WOOD PRODUCTS-Heavy Industry              518
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       18  OTHER DURABLES-Heavy Industry                        155
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       19  OTHER DURABLES-Light Industry                         94
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       20  OTHER NON-DURABLES-Heavy Industry                     51
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       21  OTHER NON-DURABLES-Light Industry                    142
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       22  PERSONAL AND OTHER SERVICES AND AMUSEMENTS           973
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       23  PULP AND PAPER-Heavy Industry                        105
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       24  RETAIL TRADE                                        2031
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       25  TRANSPORT                                            465
22-Feb-2007 17:36:03, ATHENA, [main], INFO,       26  WHOLESALE TRADE                                      310
22-Feb-2007 17:36:03, ATHENA, [main], INFO,           Total                                              11076



22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency Report table: CA Employed Persons by Occupation categories for all PUMS households
22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency for field Occupation
22-Feb-2007 17:36:03, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        1  1_ManPro                                            1238
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        2  1a_Health                                            265
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        3  2_PstSec                                              83
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        4  3_OthTchr                                            506
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        5  4_OthP&T                                            1271
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        6  5_RetSls                                             594
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        7  6_OthR&C                                            1558
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        8  7_NonOfc                                            5561
22-Feb-2007 17:36:03, ATHENA, [main], INFO,           Total                                              11076



22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency Report table: CA Households by Income/Household Size categories for all PUMS households
22-Feb-2007 17:36:03, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:36:03, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        0  HH0to5k1to2                                          970
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        1  HH0to5k3plus                                          78
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        2  HH5to10k1to2                                        1180
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        3  HH5to10k3plus                                        308
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        4  HH10to15k1to2                                        892
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        5  HH10to15k3plus                                       380
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        6  HH15to20k1to2                                        766
22-Feb-2007 17:36:03, ATHENA, [main], INFO,        7  HH15to20k3plus                                       443
